_org_class,_org_name,study_count,_pct,_cumm_pct
INDUSTRY,IASO Pharma Inc.,1,1.1322207377550327e-05,0.9626820044835179
OTHER,NeoPlas Innovation,1,1.1322207377550327e-05,0.9626933266908955
OTHER,Neomed Institute,1,1.1322207377550327e-05,0.962704648898273
OTHER,Nepean Blue Mountains Local Health District,1,1.1322207377550327e-05,0.9627159711056505
OTHER,National Research Center - Institute of Immunology Federal Medical-Biological Agency of Russia,1,1.1322207377550327e-05,0.9627272933130281
INDUSTRY,Identigene,1,1.1322207377550327e-05,0.9627386155204056
OTHER,Netherlands Society for Interventional Radiology,1,1.1322207377550327e-05,0.9627499377277832
UNKNOWN,CryoLife,1,1.1322207377550327e-05,0.9627612599351607
OTHER,"National Center of Neurology and Psychiatry, Japan",1,1.1322207377550327e-05,0.9627725821425382
OTHER,"National Center of Oncology, Armenia",1,1.1322207377550327e-05,0.9627839043499158
FED,Atlanta VA Medical Center,1,1.1322207377550327e-05,0.9627952265572933
FED,Baltimore VA Medical Center,1,1.1322207377550327e-05,0.9628065487646709
OTHER,"National Defense Medical Center, Taiwan",1,1.1322207377550327e-05,0.9628178709720484
OTHER,"National Development and Research Institutes, Inc.",1,1.1322207377550327e-05,0.962829193179426
OTHER,National Health Insurance Service Ilsan Hospital,1,1.1322207377550327e-05,0.9628405153868035
FED,Bay Pines VA Healthcare System,1,1.1322207377550327e-05,0.962851837594181
INDUSTRY,Imcyse SA,1,1.1322207377550327e-05,0.9628631598015586
INDUSTRY,Imbrium Therapeutics,1,1.1322207377550327e-05,0.9628744820089361
OTHER,National Hospital Organization Okayama Medical Center,1,1.1322207377550327e-05,0.9628858042163136
OTHER,"National Institute of Child Health, Hungary",1,1.1322207377550327e-05,0.9628971264236912
INDUSTRY,Igefarma Laboratorios S.A.,1,1.1322207377550327e-05,0.9629084486310687
OTHER,"National Institute of Health Research and Development, Ministry of Health Republic of Indonesia",1,1.1322207377550327e-05,0.9629197708384463
INDUSTRY,Ilypsa,1,1.1322207377550327e-05,0.9629310930458238
OTHER,"National Institute of Integrative Medicine, Australia",1,1.1322207377550327e-05,0.9629424152532013
OTHER,"National Institute of Mental Health, Czech Republic",1,1.1322207377550327e-05,0.9629537374605789
OTHER,"National Institute of Neurology and Neurosurgery, Mexico",1,1.1322207377550327e-05,0.9629650596679564
INDUSTRY,Iltoo Pharma,1,1.1322207377550327e-05,0.962976381875334
INDUSTRY,Ilkos Therapeutic Inc.,1,1.1322207377550327e-05,0.9629877040827115
UNKNOWN,CerevanceBeta,1,1.1322207377550327e-05,0.962999026290089
INDUSTRY,Igy Inc.,1,1.1322207377550327e-05,0.9630103484974666
OTHER,National Marrow Donor Program,1,1.1322207377550327e-05,0.9630216707048441
OTHER,National Multiple Sclerosis Society,1,1.1322207377550327e-05,0.9630329929122217
INDUSTRY,I-Mab Biopharma HongKong Limited,1,1.1322207377550327e-05,0.9630443151195992
INDUSTRY,Hyundai Pharm,1,1.1322207377550327e-05,0.9630556373269767
OTHER,North China Petroleum Bureau General Hospital,1,1.1322207377550327e-05,0.9630669595343543
OTHER,Niuvanniemi Hospital,1,1.1322207377550327e-05,0.9630782817417318
OTHER,Newmarket Electrophysiology Research Group Inc,1,1.1322207377550327e-05,0.9630896039491094
FED,Northport Veterans Affairs Medical Center,1,1.1322207377550327e-05,0.9631009261564869
OTHER,"Neys-van Hoogstraten Foundation, The Netherlands",1,1.1322207377550327e-05,0.9631122483638644
INDUSTRY,Hinova Pharmaceuticals Inc.,1,1.1322207377550327e-05,0.963123570571242
INDUSTRY,HilleVax,1,1.1322207377550327e-05,0.9631348927786195
INDUSTRY,Hill-Rom,1,1.1322207377550327e-05,0.9631462149859971
FED,"Parkinson's Disease Research, Education, and Clinical Center, Philadelphia",1,1.1322207377550327e-05,0.9631575371933746
OTHER,Niigata University Medical & Dental Hospital,1,1.1322207377550327e-05,0.9631688594007521
OTHER,Ningbo No. 1 Hospital,1,1.1322207377550327e-05,0.9631801816081297
OTHER,Nippon Medical School,1,1.1322207377550327e-05,0.9631915038155072
OTHER,Nishtar Medical University,1,1.1322207377550327e-05,0.9632028260228848
OTHER_GOV,Tu Du Hospital,1,1.1322207377550327e-05,0.9632141482302623
INDUSTRY,Hisamitsu Farmaceutica do Brasil Ltda,1,1.1322207377550327e-05,0.9632254704376398
OTHER,Nordic Life Science Pipeline Inc.,1,1.1322207377550327e-05,0.9632367926450174
INDUSTRY,Hikma Pharmaceuticals LLC,1,1.1322207377550327e-05,0.9632481148523949
OTHER_GOV,Theagenio Cancer Hospital,1,1.1322207377550327e-05,0.9632594370597725
INDUSTRY,"High Point Pharmaceuticals, LLC.",1,1.1322207377550327e-05,0.96327075926715
OTHER_GOV,The Royal Wolverhampton Hospitals NHS Trust,1,1.1322207377550327e-05,0.9632820814745275
INDUSTRY,"Herba Buena, Inc",1,1.1322207377550327e-05,0.9632934036819051
OTHER_GOV,The Norwegian Arthroplasty Register,1,1.1322207377550327e-05,0.9633047258892826
OTHER,Norrbottens Lans Landsting,1,1.1322207377550327e-05,0.9633160480966602
OTHER,North American Consortium for Histiocytosis,1,1.1322207377550327e-05,0.9633273703040377
OTHER_GOV,"The National Center of Oncology, Azerbaijan",1,1.1322207377550327e-05,0.9633386925114152
INDUSTRY,Heptares Therapeutics Limited,1,1.1322207377550327e-05,0.9633500147187928
INDUSTRY,"Hinova Pharmaceuticals USA, Inc.",1,1.1322207377550327e-05,0.9633613369261703
OTHER,Newark Beth Israel Medical Center,1,1.1322207377550327e-05,0.9633726591335479
INDUSTRY,"Hyundai Bioland Co., Ltd.",1,1.1322207377550327e-05,0.9633839813409254
INDUSTRY,Hovid Berhad,1,1.1322207377550327e-05,0.9633953035483029
INDUSTRY,"HyperBranch Medical Technology, Inc",1,1.1322207377550327e-05,0.9634066257556805
OTHER,Neurological Associates of West Los Angeles,1,1.1322207377550327e-05,0.963417947963058
OTHER_GOV,Vendsyssel Hospital,1,1.1322207377550327e-05,0.9634292701704356
OTHER,"Neurologique Foundation, Inc.",1,1.1322207377550327e-05,0.9634405923778131
OTHER,Neurology Center of New England P.C.,1,1.1322207377550327e-05,0.9634519145851906
OTHER,Neuromed IRCCS,1,1.1322207377550327e-05,0.9634632367925682
OTHER,Neuronetics,1,1.1322207377550327e-05,0.9634745589999457
INDUSTRY,Hunter-Fleming Ltd,1,1.1322207377550327e-05,0.9634858812073233
INDUSTRY,Humedics GmbH,1,1.1322207377550327e-05,0.9634972034147008
OTHER,New Approaches to Neuroblastoma Therapy Consortium,1,1.1322207377550327e-05,0.9635085256220783
FED,Naval Health Research Center,1,1.1322207377550327e-05,0.9635198478294559
OTHER,New York Blood Center,1,1.1322207377550327e-05,0.9635311700368334
INDUSTRY,Histogen,1,1.1322207377550327e-05,0.963542492244211
FED,Naval Medical Center Camp Lejeune,1,1.1322207377550327e-05,0.9635538144515885
INDUSTRY,"Hope Medicine (Nanjing) Co., Ltd",1,1.1322207377550327e-05,0.963565136658966
INDUSTRY,Hookipa Biotech GmbH,1,1.1322207377550327e-05,0.9635764588663436
OTHER,New York Hospital Queens,1,1.1322207377550327e-05,0.9635877810737211
INDUSTRY,Honeybrains Biotech LLC,1,1.1322207377550327e-05,0.9635991032810987
OTHER_GOV,Vancouver Coastal Health,1,1.1322207377550327e-05,0.9636104254884762
INDUSTRY,"Holy Stone Healthcare Co., Ltd",1,1.1322207377550327e-05,0.9636217476958537
INDUSTRY,Holostem Terapie Avanzate s.r.l.,1,1.1322207377550327e-05,0.9636330699032313
OTHER,New York Prostate Institute,1,1.1322207377550327e-05,0.9636443921106088
FED,New Mexico VA Healthcare System,1,1.1322207377550327e-05,0.9636557143179864
OTHER_GOV,Universidade do Sul de Santa Catarina,1,1.1322207377550327e-05,0.9636670365253639
OTHER,Ospedali Riuniti di Foggia,1,1.1322207377550327e-05,0.9636783587327414
FED,VA Loma Linda Health Care System,1,1.1322207377550327e-05,0.963689680940119
FED,VA Long Beach Healthcare System,1,1.1322207377550327e-05,0.9637010031474965
OTHER,Puyang Oilfield General Hospital,1,1.1322207377550327e-05,0.963712325354874
OTHER,Public Health Foundation of India,1,1.1322207377550327e-05,0.9637236475622516
INDUSTRY,"GRI Bio, Inc.",1,1.1322207377550327e-05,0.9637349697696291
OTHER,Public Health Management Corporation,1,1.1322207377550327e-05,0.9637462919770067
INDIV,"Brown, Theodore R., M.D., MPH",1,1.1322207377550327e-05,0.9637576141843842
INDIV,"Castillo, José, M.D.",1,1.1322207377550327e-05,0.9637689363917618
OTHER,Pulmonary Critical Care Associates of Baltimore,1,1.1322207377550327e-05,0.9637802585991393
OTHER,Pulmonary Hospital Zakopane,1,1.1322207377550327e-05,0.9637915808065168
OTHER,"Pulmonary Research of Abingdon, LLC",1,1.1322207377550327e-05,0.9638029030138944
OTHER,Pusan National University,1,1.1322207377550327e-05,0.9638142252212719
INDUSTRY,GELITA,1,1.1322207377550327e-05,0.9638255474286495
INDUSTRY,GCAM Inc.,1,1.1322207377550327e-05,0.963836869636027
OTHER,Q.Mundewadi Ayurvedic Research & Charitable Trust,1,1.1322207377550327e-05,0.9638481918434045
INDUSTRY,"GSNOR Therapeutics, Inc.",1,1.1322207377550327e-05,0.9638595140507821
OTHER,"QT Medical, Inc.",1,1.1322207377550327e-05,0.9638708362581596
INDIV,"Chap, Linnea I., M.D.",1,1.1322207377550327e-05,0.9638821584655372
INDUSTRY,G. Pohl-Boskamp GmbH & Co. KG,1,1.1322207377550327e-05,0.9638934806729147
INDUSTRY,FutureChem,1,1.1322207377550327e-05,0.9639048028802922
INDUSTRY,Future Medicine,1,1.1322207377550327e-05,0.9639161250876698
INDIV,"Check, Jerome H., M.D., Ph.D.",1,1.1322207377550327e-05,0.9639274472950473
INDIV,"Chugani, Diane C.",1,1.1322207377550327e-05,0.9639387695024249
OTHER_GOV,"National Heart Institute, Mexico",1,1.1322207377550327e-05,0.9639500917098024
OTHER,Qingdao Municipal Hospital,1,1.1322207377550327e-05,0.9639614139171799
INDUSTRY,"Fujian Shengdi Pharmaceutical Co., Ltd.",1,1.1322207377550327e-05,0.9639727361245575
OTHER_GOV,"National Healthcare Group, Singapore",1,1.1322207377550327e-05,0.963984058331935
OTHER,Psychiatry Karolinska,1,1.1322207377550327e-05,0.9639953805393126
OTHER,Psychiatric Hospital of the University of Basel,1,1.1322207377550327e-05,0.9640067027466901
OTHER_GOV,"National Health Service, United Kingdom",1,1.1322207377550327e-05,0.9640180249540676
OTHER,"Profact, Inc.",1,1.1322207377550327e-05,0.9640293471614452
OTHER,Princess Al-Johara Al-Ibrahim Cancer Research Center,1,1.1322207377550327e-05,0.9640406693688227
OTHER_GOV,"National Science and Technology Development Agency, Thailand",1,1.1322207377550327e-05,0.9640519915762003
OTHER,Princess Margaret Hospital for Children,1,1.1322207377550327e-05,0.9640633137835778
INDUSTRY,GammaCan,1,1.1322207377550327e-05,0.9640746359909553
OTHER,Prism Vision Group,1,1.1322207377550327e-05,0.9640859581983329
OTHER_GOV,"National Research Foundation, Singapore",1,1.1322207377550327e-05,0.9640972804057104
INDUSTRY,GamaMabs Pharma,1,1.1322207377550327e-05,0.964108602613088
INDUSTRY,Gama Healthcare Ltd.,1,1.1322207377550327e-05,0.9641199248204655
INDUSTRY,Galsor S.r.l.,1,1.1322207377550327e-05,0.964131247027843
OTHER,Proactina S.A.,1,1.1322207377550327e-05,0.9641425692352206
OTHER,Prof. Franciszek Lukaszczyk Memorial Oncology Center,1,1.1322207377550327e-05,0.9641538914425981
INDUSTRY,Galmed Medical Reserch,1,1.1322207377550327e-05,0.9641652136499756
INDUSTRY,"GT Medical Technologies, Inc.",1,1.1322207377550327e-05,0.9641765358573532
OTHER_GOV,"National Research Council, Spain",1,1.1322207377550327e-05,0.9641878580647307
OTHER_GOV,"National Medical Research Council (NMRC), Singapore",1,1.1322207377550327e-05,0.9641991802721083
OTHER,Projeto Praça Onze,1,1.1322207377550327e-05,0.9642105024794858
INDUSTRY,Galderma Brasil Ltda.,1,1.1322207377550327e-05,0.9642218246868633
OTHER,Prostate Cancer Clinical Trials Consortium,1,1.1322207377550327e-05,0.9642331468942409
OTHER,"Prothione, LLC",1,1.1322207377550327e-05,0.9642444691016184
OTHER,Provascular GmbH,1,1.1322207377550327e-05,0.964255791308996
OTHER_GOV,"National Medical Research Center for Cardiology, Ministry of Health of Russian Federation",1,1.1322207377550327e-05,0.9642671135163735
INDUSTRY,GY Highland Biotech LLC,1,1.1322207377550327e-05,0.964278435723751
OTHER,PsyQ,1,1.1322207377550327e-05,0.9642897579311286
INDIV,"Broto, Javier Martín, M.D.",1,1.1322207377550327e-05,0.9643010801385061
INDUSTRY,Fresenius Medical Care North America,1,1.1322207377550327e-05,0.9643124023458837
INDIV,"Connolly, Stuart, M.D.",1,1.1322207377550327e-05,0.9643237245532612
INDUSTRY,Gateway Institute for Brain Research,1,1.1322207377550327e-05,0.9643350467606387
INDIV,"Ejaz, Abulate A, MD",1,1.1322207377550327e-05,0.9643463689680163
INDUSTRY,Flinders Fertility,1,1.1322207377550327e-05,0.9643576911753938
OTHER_GOV,"Ministry of Scientific Research and Information Technology, Poland",1,1.1322207377550327e-05,0.9643690133827714
INDUSTRY,Flame Biosciences,1,1.1322207377550327e-05,0.9643803355901489
OTHER,Rangaraya Medical College,1,1.1322207377550327e-05,0.9643916577975264
OTHER,Rapid Laboratories Inc.,1,1.1322207377550327e-05,0.964402980004904
OTHER,Rare Partners srl Impresa Sociale,1,1.1322207377550327e-05,0.9644143022122815
OTHER,"ReGen Theranostics, Inc.",1,1.1322207377550327e-05,0.9644256244196591
OTHER,Red Cross Hospital Beverwijk,1,1.1322207377550327e-05,0.9644369466270366
OTHER,Redar,1,1.1322207377550327e-05,0.9644482688344141
OTHER,Redwood Dermatology Sciences,1,1.1322207377550327e-05,0.9644595910417917
OTHER,Redwood Regional Medical Group,1,1.1322207377550327e-05,0.9644709132491692
INDIV,"Forteza, Albert, M.D.",1,1.1322207377550327e-05,0.9644822354565468
OTHER,"Rajarata University, Sri Lanka",1,1.1322207377550327e-05,0.9644935576639243
INDIV,"Garcia, Jose M., MD, PhD",1,1.1322207377550327e-05,0.9645048798713018
INDUSTRY,Fisher and Paykel Healthcare,1,1.1322207377550327e-05,0.9645162020786794
INDUSTRY,Firstkind Ltd,1,1.1322207377550327e-05,0.9645275242860569
OTHER,Region Syddanmark,1,1.1322207377550327e-05,0.9645388464934345
INDUSTRY,Finox AG,1,1.1322207377550327e-05,0.964550168700812
OTHER,"Regional Center for Disease Control and Prevention, Jordan",1,1.1322207377550327e-05,0.9645614909081895
INDUSTRY,Fibrex Medical Research & Development GmbH,1,1.1322207377550327e-05,0.9645728131155671
OTHER,Regional Hospital of Scranton,1,1.1322207377550327e-05,0.9645841353229446
INDUSTRY,Fervent Pharmaceuticals,1,1.1322207377550327e-05,0.9645954575303222
INDUSTRY,Fertility Biotech AG,1,1.1322207377550327e-05,0.9646067797376997
INDUSTRY,"FerruMax Pharmaceuticals, Inc.",1,1.1322207377550327e-05,0.9646181019450772
OTHER,"Rajiv Gandhi Cancer Institute & Research Center, India",1,1.1322207377550327e-05,0.9646294241524548
INDUSTRY,"Floreo, Inc.",1,1.1322207377550327e-05,0.9646407463598323
OTHER,"Queen Elizabeth Hospital, Hong Kong",1,1.1322207377550327e-05,0.9646520685672099
OTHER,Queensland Fertility Group,1,1.1322207377550327e-05,0.9646633907745874
OTHER,Queen Elizabeth II Health Sciences Centre,1,1.1322207377550327e-05,0.9646747129819649
INDUSTRY,Fresenius Medical Care France,1,1.1322207377550327e-05,0.9646860351893425
INDIV,"Connor, Kathryn M., M.D.",1,1.1322207377550327e-05,0.96469735739672
OTHER_GOV,"National Cancer Institute, Thailand",1,1.1322207377550327e-05,0.9647086796040976
INDIV,"Daniels, Craig E., M.D.",1,1.1322207377550327e-05,0.9647200018114751
INDUSTRY,"Frantz Viral Therapeutics, LLC",1,1.1322207377550327e-05,0.9647313240188526
OTHER,"Queen Silvia Children's Hospital, Gothenburg, Sweden",1,1.1322207377550327e-05,0.9647426462262302
INDUSTRY,Frame Pharmaceuticals B.V.,1,1.1322207377550327e-05,0.9647539684336077
INDUSTRY,Fralex Therapeutics,1,1.1322207377550327e-05,0.9647652906409853
INDUSTRY,FoxHollow Technologies,1,1.1322207377550327e-05,0.9647766128483628
INDUSTRY,Fountain Biopharma Inc.,1,1.1322207377550327e-05,0.9647879350557403
OTHER,Quovadis Associazione,1,1.1322207377550327e-05,0.9647992572631179
INDUSTRY,FlowMedic,1,1.1322207377550327e-05,0.9648105794704954
OTHER,St Goran's Hospital,1,1.1322207377550327e-05,0.964821901677873
INDIV,"DiMango, Emily, M.D.",1,1.1322207377550327e-05,0.9648332238852505
OTHER,RCSI & UCD Malaysia Campus,1,1.1322207377550327e-05,0.964844546092628
INDIV,"Dojode, Chetan M., MBBS, MS",1,1.1322207377550327e-05,0.9648558683000056
INDUSTRY,Forbes Medi-Tech,1,1.1322207377550327e-05,0.9648671905073831
OTHER,RWJ Barnabas Health at Jersey City Medical Center,1,1.1322207377550327e-05,0.9648785127147607
INDIV,"DuPont, Hurbert L., MD",1,1.1322207377550327e-05,0.9648898349221382
OTHER_GOV,Multnomah County Health Department,1,1.1322207377550327e-05,0.9649011571295157
INDUSTRY,"Fluart Innovative Vaccine Ltd, Hungary",1,1.1322207377550327e-05,0.9649124793368933
INDUSTRY,Flowonix Medical,1,1.1322207377550327e-05,0.9649238015442708
OTHER,"Rady Children's Hospital, San Diego",1,1.1322207377550327e-05,0.9649351237516484
INDUSTRY,"Garnet BioTherapeutics, Inc.",1,1.1322207377550327e-05,0.9649464459590259
OTHER_GOV,National institute of Siddha,1,1.1322207377550327e-05,0.9649577681664034
OTHER,Ottawa Fertility Centre,1,1.1322207377550327e-05,0.964969090373781
OTHER_GOV,Queen Sirikit National Institute of Child Health,1,1.1322207377550327e-05,0.9649804125811585
OTHER,Pancreatic Cancer Action Network,1,1.1322207377550327e-05,0.9649917347885361
INDUSTRY,"Green Valley (Shanghai) Pharmaceuticals Co., Ltd.",1,1.1322207377550327e-05,0.9650030569959136
OTHER,"Panhandle Eye Group, LLP",1,1.1322207377550327e-05,0.9650143792032911
INDUSTRY,Green Signal Biopharma Private Limited,1,1.1322207377550327e-05,0.9650257014106687
OTHER,Pantarhei Oncology B.V.,1,1.1322207377550327e-05,0.9650370236180462
OTHER,Papa Giovanni XXIII Hospital,1,1.1322207377550327e-05,0.9650483458254238
OTHER,"PapiVax Biotech, Inc.",1,1.1322207377550327e-05,0.9650596680328013
OTHER,Paracelsus Medical University,1,1.1322207377550327e-05,0.9650709902401788
INDUSTRY,Great Lakes Pharmaceuticals Inc.,1,1.1322207377550327e-05,0.9650823124475564
OTHER,Parirenyatwa Hospital,1,1.1322207377550327e-05,0.9650936346549339
FED,VISN 17 Center of Excellence,1,1.1322207377550327e-05,0.9651049568623115
INDUSTRY,"GrandPharma (China) Co., Ltd.",1,1.1322207377550327e-05,0.965116279069689
OTHER,"Panagen, Limited Liability Company",1,1.1322207377550327e-05,0.9651276012770665
OTHER,Parkway Medical Center,1,1.1322207377550327e-05,0.9651389234844441
OTHER,Paulista University,1,1.1322207377550327e-05,0.9651502456918216
OTHER,"Pauza, Kevin, MD",1,1.1322207377550327e-05,0.9651615678991992
OTHER,Pavol Jozef Safarik University,1,1.1322207377550327e-05,0.9651728901065767
INDUSTRY,Grand Medical Pty Ltd.,1,1.1322207377550327e-05,0.9651842123139542
INDUSTRY,"Gongwin Biopharm Co., Ltd.",1,1.1322207377550327e-05,0.9651955345213318
INDUSTRY,Golo,1,1.1322207377550327e-05,0.9652068567287093
OTHER_GOV,Public Health Service of Amsterdam,1,1.1322207377550327e-05,0.9652181789360869
INDUSTRY,Glycom A/S,1,1.1322207377550327e-05,0.9652295011434644
OTHER,Peking University International Hospital,1,1.1322207377550327e-05,0.9652408233508419
INDUSTRY,"Glovia Co., Ltd.",1,1.1322207377550327e-05,0.9652521455582195
OTHER,Panam Clinic,1,1.1322207377550327e-05,0.965263467765597
OTHER,Pamukkale University,1,1.1322207377550327e-05,0.9652747899729746
INDUSTRY,Global United Pharmaceutical Corporation,1,1.1322207377550327e-05,0.9652861121803521
OTHER,PRCL Research Inc.,1,1.1322207377550327e-05,0.9652974343877296
FED,VA New York Harbor Healthcare System,1,1.1322207377550327e-05,0.9653087565951072
FED,VA Pacific Islands Health Care System,1,1.1322207377550327e-05,0.9653200788024847
INDUSTRY,Guidant Corporation,1,1.1322207377550327e-05,0.9653314010098623
OTHER,Oxfendazole Development Group,1,1.1322207377550327e-05,0.9653427232172398
